round,test_accuracy,train_loss,uplink_bytes,learning_rate,usage_stab,usage_used,usage_topk,usage_interp0,usage_interp1,usage_interp2,usage_interp3,usage_orth0,usage_seed0,usage_seed1,entropy,tau,top1_slot,top1_label,orth_active,mut_active
226,0.8728,0.1504,446958480,0.006361,0,0,0,4,4,0,0,0,2,0,1.0549,1.8421,3,interp0,1,1
227,0.8749,0.1292,446958480,0.006348,0,0,0,0,0,3,0,2,3,2,1.3662,1.8421,5,interp2,1,1
228,0.8745,0.1165,446958480,0.006335,0,0,1,0,0,4,3,1,0,1,1.4185,1.8421,5,interp2,1,1
229,0.8691,0.1138,446958480,0.006323,0,0,0,4,1,0,0,2,2,1,1.4708,1.8421,3,interp0,1,1
230,0.8759,0.1137,446958480,0.006310,0,2,1,1,4,0,0,1,0,1,1.6094,1.8421,4,interp1,1,1
231,0.8721,0.0951,446958480,0.006297,0,0,0,2,1,0,3,1,0,3,1.5048,1.8421,6,interp3,1,1
232,0.8780,0.1228,446958480,0.006285,0,0,0,1,2,4,0,0,0,3,1.2799,1.8421,5,interp2,1,1
233,0.8724,0.1134,446958480,0.006272,0,0,0,3,0,2,1,2,0,2,1.5571,1.8421,3,interp0,1,1
234,0.8679,0.1253,446958480,0.006260,0,0,0,1,2,1,3,0,0,3,1.5048,1.8421,6,interp3,1,1
235,0.8725,0.1150,446958480,0.006247,0,1,0,0,0,2,2,1,3,1,1.6957,1.8421,8,seed0,1,1
236,0.8746,0.1358,446958480,0.006235,0,1,0,0,1,2,2,1,0,3,1.6957,1.8421,9,seed1,1,1
237,0.8766,0.1481,446958480,0.006222,0,0,0,0,0,2,2,1,3,2,1.5571,1.8421,8,seed0,1,1
238,0.8767,0.1226,446958480,0.006210,0,0,0,2,2,0,3,0,1,2,1.5571,1.8421,6,interp3,1,1
239,0.8712,0.1462,446958480,0.006197,0,0,2,0,2,1,0,0,5,0,1.2206,1.8421,8,seed0,1,1
240,0.8668,0.1180,446958480,0.006185,0,0,0,0,1,1,3,1,3,1,1.6434,1.8421,6,interp3,1,1
241,0.8776,0.1158,446958480,0.006172,0,1,1,0,1,2,0,0,3,2,1.6957,1.8421,8,seed0,1,1
242,0.8812,0.1006,446958480,0.006160,0,0,1,1,0,3,3,1,1,0,1.6434,1.8421,5,interp2,1,1
243,0.8743,0.0938,446958480,0.006148,0,0,1,0,4,2,0,3,0,0,1.2799,1.8421,4,interp1,1,1
244,0.8748,0.0902,446958480,0.006136,0,0,0,4,0,1,3,1,0,1,1.4185,1.8421,3,interp0,1,1
245,0.8694,0.1060,446958480,0.006123,0,0,0,0,0,0,3,2,4,1,1.2799,1.8421,8,seed0,1,1
246,0.8627,0.1090,446958480,0.006111,2,0,0,2,1,0,1,0,2,2,1.7481,1.8421,0,stab,1,1
247,0.8734,0.1558,446958480,0.006099,0,0,0,4,0,0,1,2,0,3,1.2799,1.8421,3,interp0,1,1
248,0.8811,0.1130,446958480,0.006087,0,0,1,2,3,0,3,0,0,1,1.5048,1.8421,4,interp1,1,1
249,0.8684,0.1418,446958480,0.006074,0,0,0,5,1,0,0,0,2,2,1.2206,1.8421,3,interp0,1,1
250,0.8767,0.0924,446958480,0.006062,0,5,1,1,0,0,0,0,2,1,1.3592,1.8421,1,used,1,1
251,0.8731,0.1151,446958480,0.006050,0,0,3,1,1,3,0,0,1,1,1.6434,1.8421,2,topk,1,1
252,0.8710,0.1065,446958480,0.006038,0,0,3,1,2,0,0,0,2,2,1.5571,1.8421,2,topk,1,1
253,0.8738,0.1141,446958480,0.006026,0,0,0,1,1,5,0,0,0,3,1.1683,1.8421,5,interp2,1,1
254,0.8718,0.0975,446958480,0.006014,0,0,0,4,2,0,0,0,3,1,1.2799,1.8421,3,interp0,1,1
255,0.8773,0.0903,446958480,0.006002,0,2,0,2,0,1,1,2,2,0,1.7481,1.8421,1,used,1,1
256,0.8696,0.1103,446958480,0.005990,0,0,1,2,0,0,0,3,0,4,1.2799,1.8421,9,seed1,1,1
257,0.8726,0.1328,446958480,0.005978,0,0,0,6,0,2,0,0,2,0,0.9503,1.8421,3,interp0,1,1
258,0.8769,0.1046,446958480,0.005966,0,0,0,2,1,0,3,3,1,0,1.5048,1.8421,6,interp3,1,1
259,0.8768,0.0939,446958480,0.005954,0,0,0,0,3,4,0,0,2,1,1.2799,1.8421,5,interp2,1,1
260,0.8717,0.1094,446958480,0.005942,0,0,0,2,3,1,1,0,3,0,1.5048,1.8421,4,interp1,1,1
261,0.8847,0.1002,446958480,0.005930,0,0,0,3,1,4,1,1,0,0,1.4185,1.8421,5,interp2,1,1
262,0.8811,0.0776,446958480,0.005918,0,1,0,0,3,1,5,0,0,0,1.1683,1.8421,6,interp3,1,1
263,0.8584,0.1275,446958480,0.005907,0,0,0,0,2,0,0,1,4,3,1.2799,1.8421,8,seed0,1,1
264,0.8783,0.1276,446958480,0.005895,0,0,0,4,0,0,2,1,0,3,1.2799,1.8421,3,interp0,1,1
265,0.8753,0.1083,446958480,0.005883,0,1,0,4,0,1,0,0,1,3,1.4185,1.8421,3,interp0,1,1
266,0.8694,0.1090,446958480,0.005871,0,0,0,0,1,5,1,0,0,3,1.1683,1.8421,5,interp2,1,1
267,0.8772,0.0964,446958480,0.005859,0,0,0,0,0,2,3,2,3,0,1.3662,1.8421,6,interp3,1,1
268,0.8827,0.1110,446958480,0.005848,0,0,0,5,0,0,0,0,1,4,0.9433,1.8421,3,interp0,1,1
269,0.8745,0.1204,446958480,0.005836,0,2,0,2,1,0,0,1,4,0,1.4708,1.8421,8,seed0,1,1
270,0.8791,0.1160,446958480,0.005824,0,0,0,1,1,0,4,0,1,3,1.4185,1.8421,6,interp3,1,1
271,0.8842,0.1168,446958480,0.005813,0,0,0,0,3,1,2,1,1,2,1.6957,1.8421,4,interp1,1,1
272,0.8775,0.1467,446958480,0.005801,0,1,0,0,3,0,2,0,0,4,1.2799,1.8421,9,seed1,1,1
273,0.8689,0.1301,446958480,0.005789,0,0,0,1,0,0,2,0,1,6,1.0889,1.8421,9,seed1,1,1
274,0.8738,0.1102,446958480,0.005778,0,0,0,2,1,0,0,3,1,3,1.5048,1.8421,7,orth0,1,1
275,0.8831,0.1176,446958480,0.005766,0,0,0,3,1,2,0,0,3,1,1.5048,1.8421,3,interp0,1,1
276,0.8857,0.0960,446958480,0.005755,0,0,0,3,0,0,5,0,2,0,1.0297,1.8421,6,interp3,1,1
277,0.8780,0.1104,446958480,0.005743,0,0,0,0,0,0,3,1,4,2,1.2799,1.8421,8,seed0,1,1
278,0.8849,0.0990,446958480,0.005732,0,0,0,0,1,0,3,2,1,3,1.5048,1.8421,6,interp3,1,1
279,0.8894,0.0977,446958480,0.005720,0,1,0,1,4,1,1,0,2,0,1.6094,1.8421,4,interp1,1,1
280,0.8833,0.0814,446958480,0.005709,0,1,2,3,0,1,1,0,0,2,1.6957,1.8421,3,interp0,1,1
281,0.8808,0.0958,446958480,0.005697,0,1,1,1,3,0,3,0,1,0,1.6434,1.8421,4,interp1,1,1
282,0.8830,0.0596,446958480,0.005686,0,0,0,2,2,1,0,1,1,3,1.6957,1.8421,9,seed1,1,1
283,0.8874,0.0989,446958480,0.005675,0,0,0,4,1,0,3,0,1,1,1.4185,1.8421,3,interp0,1,1
284,0.8812,0.0682,446958480,0.005663,0,1,1,2,0,4,0,1,0,1,1.6094,1.8421,5,interp2,1,1
285,0.8783,0.0785,446958480,0.005652,0,0,0,2,1,3,2,0,2,0,1.5571,1.8421,5,interp2,1,1
286,0.8707,0.1044,446958480,0.005641,0,2,0,0,2,1,0,1,2,2,1.7481,1.8421,1,used,1,1
287,0.8851,0.0961,446958480,0.005629,0,0,0,0,5,2,3,0,0,0,1.0297,1.8421,4,interp1,1,1
288,0.8808,0.0843,446958480,0.005618,0,0,1,0,0,2,0,3,3,1,1.5048,1.8421,7,orth0,1,1
289,0.8850,0.0917,446958480,0.005607,0,2,0,1,0,2,1,0,3,1,1.6957,1.8421,8,seed0,1,1
290,0.8855,0.0667,446958480,0.005596,0,0,1,0,2,2,2,0,0,3,1.5571,1.8421,9,seed1,1,1
291,0.8754,0.0871,446958480,0.005585,0,0,0,2,4,1,2,0,1,0,1.4708,1.8421,4,interp1,1,1
292,0.8883,0.0959,446958480,0.005573,0,1,0,3,2,1,2,0,1,0,1.6957,1.8421,3,interp0,1,1
293,0.8858,0.0787,446958480,0.005562,0,0,0,2,1,0,4,0,2,1,1.4708,1.8421,6,interp3,1,1
294,0.8799,0.1232,446958480,0.005551,0,0,2,0,2,1,2,1,2,0,1.7481,1.8421,2,topk,1,1
295,0.8777,0.0855,446958480,0.005540,0,0,0,1,3,2,2,0,2,0,1.5571,1.8421,4,interp1,1,1
296,0.8857,0.1170,446958480,0.005529,0,0,0,0,3,4,0,0,0,3,1.0889,1.8421,5,interp2,1,1
297,0.8915,0.0712,446958480,0.005518,0,0,0,1,3,2,3,0,1,0,1.5048,1.8421,4,interp1,1,1
298,0.8889,0.0909,446958480,0.005507,0,0,0,1,1,2,2,2,2,0,1.7481,1.8421,5,interp2,1,1
299,0.8867,0.0755,446958480,0.005496,0,1,1,3,0,3,0,2,0,0,1.5048,1.8421,3,interp0,1,1
300,0.8823,0.0862,446958480,0.005485,0,3,0,2,0,0,0,2,1,2,1.5571,1.8421,1,used,1,1
301,0.8812,0.0949,446958480,0.005474,0,0,2,1,2,1,1,0,3,0,1.6957,1.8421,8,seed0,1,1
302,0.8891,0.0969,446958480,0.005463,0,0,0,1,0,2,1,1,4,1,1.6094,1.8421,8,seed0,1,1
303,0.8828,0.0932,446958480,0.005452,0,0,1,1,0,5,1,0,1,1,1.4979,1.8421,5,interp2,1,1
304,0.8880,0.1005,446958480,0.005441,0,0,1,2,2,0,2,0,2,1,1.7481,1.8421,3,interp0,1,1
305,0.8832,0.0714,446958480,0.005430,0,0,2,5,0,2,0,0,0,1,1.2206,1.8421,3,interp0,1,1
306,0.8827,0.1136,446958480,0.005419,0,0,0,2,2,0,0,2,3,1,1.5571,1.8421,8,seed0,1,1
307,0.8821,0.1050,446958480,0.005408,0,0,0,4,0,4,0,0,1,1,1.1935,1.8421,3,interp0,1,1
308,0.8720,0.1139,446958480,0.005398,0,0,0,2,1,2,0,3,1,1,1.6957,1.8421,7,orth0,1,1
309,0.8823,0.0934,446958480,0.005387,0,1,0,0,3,1,2,2,0,1,1.6957,1.8421,4,interp1,1,1
310,0.8876,0.0643,446958480,0.005376,0,0,0,0,0,3,4,0,1,2,1.2799,1.8421,6,interp3,1,1
311,0.8885,0.0908,446958480,0.005365,0,0,0,2,0,0,0,3,2,3,1.3662,1.8421,7,orth0,1,1
312,0.8830,0.0985,446958480,0.005355,0,0,0,5,1,3,0,0,1,0,1.1683,1.8421,3,interp0,1,1
313,0.8870,0.0856,446958480,0.005344,0,0,0,1,1,0,3,0,5,0,1.1683,1.8421,8,seed0,1,1
314,0.8741,0.0798,446958480,0.005333,0,0,0,0,3,4,1,1,1,0,1.4185,1.8421,5,interp2,1,1
315,0.8902,0.1146,446958480,0.005323,0,0,1,0,3,0,0,1,2,3,1.5048,1.8421,4,interp1,1,1
316,0.8884,0.0613,446958480,0.005312,0,0,0,1,0,2,1,2,1,3,1.6957,1.8421,9,seed1,1,1
317,0.8812,0.0916,446958480,0.005301,0,0,0,1,3,0,1,1,1,3,1.6434,1.8421,4,interp1,1,1
318,0.8898,0.0843,446958480,0.005291,0,0,0,1,4,2,2,0,0,1,1.4708,1.8421,4,interp1,1,1
319,0.8708,0.0835,446958480,0.005280,0,0,0,1,2,3,2,1,0,1,1.6957,1.8421,5,interp2,1,1
320,0.8833,0.1019,446958480,0.005270,0,0,0,2,1,0,2,1,0,4,1.4708,1.8421,9,seed1,1,1
321,0.8818,0.0687,446958480,0.005259,0,0,0,0,2,0,0,3,5,0,1.0297,1.8421,8,seed0,1,1
322,0.8852,0.1142,446958480,0.005248,0,0,0,1,0,0,3,2,2,2,1.5571,1.8421,6,interp3,1,1
323,0.8907,0.0777,446958480,0.005238,0,0,1,1,0,1,2,2,0,3,1.6957,1.8421,9,seed1,1,1
324,0.8856,0.0781,446958480,0.005228,0,0,0,1,0,3,1,3,1,1,1.6434,1.8421,5,interp2,1,1
325,0.8866,0.0720,446958480,0.005217,0,0,0,3,0,2,2,1,1,1,1.6957,1.8421,3,interp0,1,1
326,0.8853,0.0732,446958480,0.005207,0,0,0,1,3,0,2,0,4,0,1.2799,1.8421,8,seed0,1,1
327,0.8811,0.0824,446958480,0.005196,0,0,0,1,0,3,3,0,3,0,1.3138,1.8421,5,interp2,1,1
328,0.8787,0.0827,446958480,0.005186,0,0,0,0,1,2,4,0,0,3,1.2799,1.8421,6,interp3,1,1
329,0.8917,0.0800,446958480,0.005175,0,0,0,1,1,1,3,0,2,2,1.6957,1.8421,6,interp3,1,1
330,0.8880,0.0931,446958480,0.005165,0,0,0,1,0,4,2,0,3,0,1.2799,1.8421,5,interp2,1,1
331,0.8908,0.0939,446958480,0.005155,0,0,0,2,0,4,1,0,2,1,1.4708,1.8421,5,interp2,1,1
332,0.8914,0.0663,446958480,0.005144,0,0,1,2,3,2,0,2,0,0,1.5571,1.8421,4,interp1,1,1
333,0.8906,0.0672,446958480,0.005134,0,0,1,2,1,4,1,1,0,0,1.6094,1.8421,5,interp2,1,1
334,0.8904,0.0764,446958480,0.005124,0,1,0,0,3,2,3,0,0,1,1.5048,1.8421,4,interp1,1,1
335,0.8854,0.0716,446958480,0.005114,0,0,0,2,0,1,2,0,3,2,1.5571,1.8421,8,seed0,1,1
336,0.8840,0.0677,446958480,0.005103,0,0,1,1,2,1,3,0,1,1,1.8344,1.8421,6,interp3,1,1
337,0.8780,0.0787,446958480,0.005093,0,0,0,3,0,4,3,0,0,0,1.0889,1.8421,5,interp2,1,1
338,0.8873,0.0783,446958480,0.005083,0,0,0,0,0,1,0,6,3,0,0.8979,1.8421,7,orth0,1,1
339,0.8879,0.0728,446958480,0.005073,0,1,1,1,0,2,0,0,2,3,1.6957,1.8421,9,seed1,1,1
340,0.8935,0.0730,446958480,0.005063,0,0,1,1,2,2,1,0,2,1,1.8867,1.8421,4,interp1,1,0
341,0.8935,0.0814,446958480,0.005053,0,0,0,3,1,2,0,0,3,1,1.5048,1.8421,3,interp0,1,1
342,0.8946,0.0821,446958480,0.005042,0,0,0,1,2,2,2,0,1,2,1.7481,1.8421,4,interp1,1,1
343,0.8890,0.0683,446958480,0.005032,0,0,2,2,2,1,0,0,3,0,1.5571,1.8421,8,seed0,1,1
344,0.8918,0.0685,446958480,0.005022,0,0,0,1,1,4,2,1,1,0,1.6094,1.8421,5,interp2,1,1
345,0.8856,0.0724,446958480,0.005012,0,0,0,0,1,3,1,1,1,3,1.6434,1.8421,5,interp2,1,1
346,0.8918,0.0782,446958480,0.005002,0,0,0,0,0,5,0,0,3,2,1.0297,1.8421,5,interp2,1,1
347,0.8863,0.0760,446958480,0.004992,0,0,0,4,0,0,0,2,4,0,1.0549,1.8421,3,interp0,1,1
348,0.8623,0.0869,446958480,0.004982,0,0,0,0,0,1,2,1,0,6,1.0889,1.8421,9,seed1,1,1
349,0.8932,0.0800,446958480,0.004972,0,1,0,2,3,0,0,2,2,0,1.5571,1.8421,4,interp1,1,1
350,0.8809,0.0816,446958480,0.004962,0,0,0,2,0,4,1,2,1,0,1.4708,1.8421,5,interp2,1,1
351,0.8937,0.0858,446958480,0.004952,0,0,0,4,2,0,0,0,2,2,1.3322,1.8421,3,interp0,1,1
352,0.8897,0.0699,446958480,0.004943,0,0,0,1,0,1,3,0,5,0,1.1683,1.8421,8,seed0,1,1
353,0.8878,0.0680,446958480,0.004933,0,0,1,5,0,0,2,1,0,1,1.3592,1.8421,3,interp0,1,1
354,0.8876,0.0651,446958480,0.004923,0,0,2,1,5,0,2,0,0,0,1.2206,1.8421,4,interp1,1,1
355,0.8911,0.0776,446958480,0.004913,0,1,0,1,0,0,1,2,4,1,1.6094,1.8421,8,seed0,1,1
356,0.8901,0.0816,446958480,0.004903,0,0,0,1,5,2,0,0,1,1,1.3592,1.8421,4,interp1,1,1
357,0.8795,0.0786,446958480,0.004893,0,0,1,0,2,5,0,1,1,0,1.3592,1.8421,5,interp2,1,1
358,0.8937,0.0784,446958480,0.004884,0,2,1,0,1,3,1,0,1,1,1.8344,1.8421,5,interp2,1,1
359,0.8929,0.0659,446958480,0.004874,0,0,0,1,3,0,2,1,0,3,1.5048,1.8421,4,interp1,1,1
360,0.8876,0.0633,446958480,0.004864,0,0,0,0,1,1,2,0,3,3,1.5048,1.8421,8,seed0,1,1
361,0.8963,0.0603,446958480,0.004854,0,0,0,2,0,3,2,3,0,0,1.3662,1.8421,5,interp2,1,1
362,0.8874,0.0596,446958480,0.004845,0,0,3,0,2,0,4,0,0,1,1.2799,1.8421,6,interp3,1,1
363,0.8898,0.0866,446958480,0.004835,0,0,0,2,1,1,0,0,4,2,1.4708,1.8421,8,seed0,1,1
364,0.8920,0.0679,446958480,0.004825,0,0,0,2,2,1,3,1,0,1,1.6957,1.8421,6,interp3,1,1
365,0.8921,0.0862,446958480,0.004816,0,0,1,1,4,3,0,0,0,1,1.4185,1.8421,4,interp1,1,1
366,0.8944,0.0884,446958480,0.004806,0,0,0,0,1,1,4,0,3,1,1.4185,1.8421,6,interp3,1,1
367,0.8953,0.0513,446958480,0.004796,0,0,0,2,4,3,0,0,1,0,1.2799,1.8421,4,interp1,1,1
368,0.8901,0.0883,446958480,0.004787,0,0,0,1,2,2,2,0,2,1,1.7481,1.8421,4,interp1,1,1
369,0.8807,0.0764,446958480,0.004777,0,0,1,2,4,2,0,1,0,0,1.4708,1.8421,4,interp1,1,1
370,0.8922,0.0915,446958480,0.004768,0,0,1,0,2,2,0,1,1,3,1.6957,1.8421,9,seed1,1,1
371,0.8919,0.0874,446958480,0.004758,0,0,0,0,1,0,5,2,0,2,1.2206,1.8421,6,interp3,1,1
372,0.8933,0.0644,446958480,0.004749,0,1,0,2,1,3,0,0,1,2,1.6957,1.8421,5,interp2,1,1
373,0.8918,0.0880,446958480,0.004739,0,0,1,0,3,4,1,0,0,1,1.4185,1.8421,5,interp2,1,1
374,0.8889,0.0716,446958480,0.004730,0,0,0,5,1,0,1,0,2,1,1.3592,1.8421,3,interp0,1,1
375,0.8915,0.0826,446958480,0.004720,0,2,2,0,0,2,2,2,0,0,1.6094,1.8421,1,used,1,1
376,0.8813,0.0815,446958480,0.004711,0,0,3,3,1,0,0,0,1,2,1.5048,1.8421,2,topk,1,1
377,0.8948,0.0735,446958480,0.004701,0,0,0,0,2,0,3,0,4,1,1.2799,1.8421,8,seed0,1,1
378,0.8921,0.0609,446958480,0.004692,0,1,0,4,0,0,0,3,1,1,1.4185,1.8421,3,interp0,1,1
379,0.8905,0.0873,446958480,0.004682,0,1,1,0,1,2,0,0,2,3,1.6957,1.8421,9,seed1,1,1
380,0.8863,0.0480,446958480,0.004673,0,2,0,1,1,1,3,1,1,0,1.8344,1.8421,6,interp3,1,1
381,0.8920,0.0719,446958480,0.004664,0,2,0,2,0,1,1,1,1,2,1.8867,1.8421,1,used,1,0
382,0.8917,0.0922,446958480,0.004654,0,0,0,2,0,1,4,1,0,2,1.4708,1.8421,6,interp3,1,1
383,0.8946,0.0758,446958480,0.004645,0,0,0,2,0,1,1,2,2,2,1.7481,1.8421,3,interp0,1,1
384,0.8797,0.0601,446958480,0.004636,0,0,0,1,1,0,3,0,0,5,1.1683,1.8421,9,seed1,1,1
385,0.8929,0.0566,446958480,0.004627,0,0,1,0,3,0,0,1,3,2,1.5048,1.8421,4,interp1,1,1
386,0.8967,0.0562,446958480,0.004617,0,0,0,2,1,1,2,0,1,3,1.6957,1.8421,9,seed1,1,1
387,0.8954,0.0648,446958480,0.004608,0,1,0,2,5,0,0,0,2,0,1.2206,1.8421,4,interp1,1,1
388,0.8964,0.0625,446958480,0.004599,0,0,0,1,1,3,3,0,2,0,1.5048,1.8421,5,interp2,1,1
389,0.8947,0.0451,446958480,0.004590,0,0,0,1,0,1,5,3,0,0,1.1683,1.8421,6,interp3,1,1
390,0.8917,0.0552,446958480,0.004580,0,0,0,0,2,1,1,2,0,4,1.4708,1.8421,9,seed1,1,1
391,0.8980,0.0811,446958480,0.004571,0,0,1,0,5,0,1,0,2,1,1.3592,1.8421,4,interp1,1,1
392,0.8926,0.0376,446958480,0.004562,0,2,0,1,0,2,1,4,0,0,1.4708,1.8421,7,orth0,1,1
393,0.8972,0.0548,446958480,0.004553,0,1,0,3,0,0,0,2,3,1,1.5048,1.8421,3,interp0,1,1
394,0.8906,0.0704,446958480,0.004544,0,0,0,3,0,2,2,0,1,2,1.5571,1.8421,3,interp0,1,1
395,0.8874,0.0600,446958480,0.004535,0,0,0,0,2,5,1,0,1,1,1.3592,1.8421,5,interp2,1,1
396,0.8917,0.1116,446958480,0.004526,0,0,0,2,1,0,2,0,3,2,1.5571,1.8421,8,seed0,1,1
397,0.8947,0.0637,446958480,0.004517,0,0,1,3,1,1,2,0,1,1,1.8344,1.8421,3,interp0,1,1
398,0.8941,0.1054,446958480,0.004508,0,0,0,0,2,1,5,0,0,2,1.2206,1.8421,6,interp3,1,1
399,0.8959,0.0522,446958480,0.004499,0,0,0,0,1,0,0,5,2,2,1.2206,1.8421,7,orth0,1,1
400,0.8974,0.0394,446958480,0.004490,0,0,1,0,0,1,3,3,2,0,1.5048,1.8421,6,interp3,1,1
401,0.8975,0.0540,446958480,0.004481,0,3,0,3,0,0,0,1,1,2,1.5048,1.8421,1,used,1,1
402,0.8964,0.0673,446958480,0.004472,0,1,2,0,0,3,2,0,1,1,1.6957,1.8421,5,interp2,1,1
403,0.8924,0.0799,446958480,0.004463,0,0,0,4,2,1,2,0,1,0,1.4708,1.8421,3,interp0,1,1
404,0.8938,0.0771,446958480,0.004454,0,3,0,1,1,0,1,2,1,1,1.8344,1.8421,1,used,1,1
405,0.8962,0.0606,446958480,0.004445,0,0,1,2,0,1,3,0,1,2,1.6957,1.8421,6,interp3,1,1
406,0.8856,0.0541,446958480,0.004436,0,1,1,0,0,2,4,1,0,1,1.6094,1.8421,6,interp3,1,1
407,0.8915,0.0787,446958480,0.004427,0,0,0,1,2,2,0,0,4,1,1.4708,1.8421,8,seed0,1,1
408,0.8934,0.0609,446958480,0.004418,0,3,0,4,1,0,1,0,0,1,1.4185,1.8421,3,interp0,1,1
409,0.8919,0.0673,446958480,0.004410,0,2,0,4,0,1,0,0,1,2,1.4708,1.8421,3,interp0,1,1
410,0.8993,0.0573,446958480,0.004401,0,0,0,3,1,1,4,1,0,0,1.4185,1.8421,6,interp3,1,1
411,0.8886,0.0599,446958480,0.004392,1,2,0,0,0,0,4,0,0,3,1.2799,1.8421,6,interp3,1,1
412,0.8871,0.1015,446958480,0.004383,0,1,0,1,1,3,0,2,0,2,1.6957,1.8421,5,interp2,1,1
413,0.8920,0.0902,446958480,0.004374,0,0,0,3,0,2,2,1,2,0,1.5571,1.8421,3,interp0,1,1
414,0.8948,0.0709,446958480,0.004366,0,1,0,0,0,5,1,1,1,1,1.4979,1.8421,5,interp2,1,1
415,0.8942,0.0622,446958480,0.004357,0,1,1,0,1,0,5,0,0,2,1.3592,1.8421,6,interp3,1,1
416,0.8919,0.0736,446958480,0.004348,0,0,0,4,1,2,0,0,2,1,1.4708,1.8421,3,interp0,1,1
417,0.8922,0.0577,446958480,0.004339,0,0,1,3,0,3,2,0,0,1,1.5048,1.8421,3,interp0,1,1
418,0.8949,0.0565,446958480,0.004331,0,0,0,0,4,0,0,1,0,5,0.9433,1.8421,9,seed1,1,1
419,0.8922,0.0632,446958480,0.004322,1,4,0,0,0,0,0,0,4,1,1.1935,1.8421,1,used,1,1
420,0.8859,0.0829,446958480,0.004313,0,0,0,2,2,0,0,2,2,2,1.6094,1.8421,3,interp0,1,1
421,0.8862,0.0650,446958480,0.004305,0,0,2,1,2,1,0,0,2,2,1.7481,1.8421,2,topk,1,1
422,0.8960,0.0648,446958480,0.004296,0,0,0,4,0,0,2,2,2,0,1.3322,1.8421,3,interp0,1,1
423,0.8963,0.0654,446958480,0.004288,0,0,1,2,0,0,2,1,3,1,1.6957,1.8421,8,seed0,1,1
424,0.8949,0.0855,446958480,0.004279,0,0,0,2,0,4,0,1,1,2,1.4708,1.8421,5,interp2,1,1
425,0.8979,0.0618,446958480,0.004271,0,1,0,4,1,0,0,0,1,3,1.4185,1.8421,3,interp0,1,1
426,0.8911,0.0563,446958480,0.004262,0,0,0,1,1,4,0,2,1,1,1.6094,1.8421,5,interp2,1,1
427,0.8956,0.0686,446958480,0.004253,0,0,1,1,3,0,0,0,4,1,1.4185,1.8421,8,seed0,1,1
428,0.8970,0.0600,446958480,0.004245,0,0,0,0,3,3,1,0,2,1,1.5048,1.8421,4,interp1,1,1
429,0.8955,0.0586,446958480,0.004236,0,0,0,1,1,0,2,0,4,2,1.4708,1.8421,8,seed0,1,1
430,0.8965,0.0590,446958480,0.004228,0,1,0,1,0,0,3,0,3,2,1.5048,1.8421,6,interp3,1,1
431,0.8943,0.0504,446958480,0.004220,0,0,0,5,2,0,2,0,0,1,1.2206,1.8421,3,interp0,1,1
432,0.8954,0.0514,446958480,0.004211,0,0,0,3,2,1,0,0,2,2,1.5571,1.8421,3,interp0,1,1
433,0.8977,0.0590,446958480,0.004203,0,0,0,5,0,0,0,1,3,1,1.1683,1.8421,3,interp0,1,1
434,0.8950,0.0460,446958480,0.004194,0,1,0,0,2,0,5,1,0,1,1.3592,1.8421,6,interp3,1,1
435,0.8977,0.0519,446958480,0.004186,0,0,0,4,1,1,4,0,0,0,1.1935,1.8421,3,interp0,1,1
436,0.8989,0.0532,446958480,0.004177,0,0,0,0,2,4,0,0,2,2,1.3322,1.8421,5,interp2,1,1
437,0.8976,0.0483,446958480,0.004169,0,0,0,3,0,3,0,0,1,3,1.3138,1.8421,3,interp0,1,1
438,0.8976,0.0406,446958480,0.004161,0,0,0,2,0,3,3,2,0,0,1.3662,1.8421,5,interp2,1,1
439,0.8881,0.0646,446958480,0.004152,0,0,2,2,1,0,1,1,1,2,1.8867,1.8421,2,topk,1,0
440,0.9008,0.0783,446958480,0.004144,0,0,0,1,2,2,0,0,2,3,1.5571,1.8421,9,seed1,1,1
441,0.8915,0.0625,446958480,0.004136,0,0,0,2,4,0,0,1,3,0,1.2799,1.8421,4,interp1,1,1
442,0.9014,0.0596,446958480,0.004128,0,0,1,2,2,1,1,0,0,3,1.6957,1.8421,9,seed1,1,1
443,0.8999,0.0497,446958480,0.004119,0,0,0,1,2,1,4,0,2,0,1.4708,1.8421,6,interp3,1,1
444,0.8968,0.0628,446958480,0.004111,0,0,1,1,1,2,0,3,2,0,1.6957,1.8421,7,orth0,1,1
445,0.9019,0.0543,446958480,0.004103,0,0,0,3,4,1,2,0,0,0,1.2799,1.8421,4,interp1,1,1
446,0.8992,0.0670,446958480,0.004095,0,0,0,0,2,5,0,0,1,2,1.2206,1.8421,5,interp2,1,1
447,0.9001,0.0478,446958480,0.004087,0,0,0,1,2,1,1,1,1,3,1.8344,1.8421,9,seed1,1,1
448,0.8966,0.0683,446958480,0.004078,0,0,0,1,1,5,2,1,0,0,1.3592,1.8421,5,interp2,1,1
449,0.8973,0.0502,446958480,0.004070,0,0,0,4,0,1,1,2,1,1,1.6094,1.8421,3,interp0,1,1
450,0.8919,0.0547,446958480,0.004062,0,0,1,6,1,2,0,0,0,0,1.0889,1.8421,3,interp0,1,1
451,0.8963,0.0743,446958480,0.004054,0,0,0,1,0,4,0,1,4,0,1.1935,1.8421,5,interp2,1,1
452,0.8934,0.0749,446958480,0.004046,0,1,0,1,1,0,1,1,5,0,1.4979,1.8421,8,seed0,1,1
