round,test_accuracy,train_loss,uplink_bytes,learning_rate,usage_stab,usage_used,usage_topk,usage_interp0,usage_interp1,usage_interp2,usage_interp3,usage_orth0,usage_seed0,usage_seed1,entropy,tau,top1_slot,top1_label,orth_active,mut_active
904,0.8115,0.0384,446958480,0.001637,0,0,0,0,0,5,0,0,0,5,0.6931,1.8421,5,interp2,1,1
905,0.7963,0.0507,446958480,0.001634,0,0,0,0,0,0,4,0,4,2,1.0549,1.8421,6,interp3,1,1
906,0.8103,0.0624,446958480,0.001630,0,0,0,6,0,0,0,2,0,2,0.9503,1.8421,3,interp0,1,1
907,0.8236,0.0485,446958480,0.001627,0,0,0,1,4,0,0,4,0,1,1.1935,1.8421,4,interp1,1,1
908,0.8416,0.0460,446958480,0.001624,0,1,0,0,1,1,1,3,1,2,1.8344,1.8421,7,orth0,1,1
909,0.8450,0.0276,446958480,0.001621,0,0,0,2,0,2,2,0,4,0,1.3322,1.8421,8,seed0,1,1
910,0.8498,0.1335,446958480,0.001617,0,1,0,2,0,0,1,0,4,2,1.4708,1.8421,8,seed0,1,1
911,0.8567,0.0359,446958480,0.001614,0,0,3,1,2,0,3,1,0,0,1.5048,1.8421,2,topk,1,1
912,0.8612,0.0217,446958480,0.001611,1,4,0,0,1,0,0,0,3,1,1.4185,1.8421,1,used,1,1
913,0.8380,0.0322,446958480,0.001608,0,0,0,0,0,0,0,1,5,4,0.9433,1.8421,8,seed0,1,1
914,0.8140,0.0946,446958480,0.001604,0,0,0,0,0,0,0,2,4,4,1.0549,1.8421,8,seed0,1,1
915,0.8674,0.0344,446958480,0.001601,0,0,0,0,2,1,0,0,2,5,1.2206,1.8421,9,seed1,1,1
916,0.8411,0.0574,446958480,0.001598,0,6,0,2,1,0,0,0,0,1,1.0889,1.8421,1,used,1,1
917,0.8354,0.0414,446958480,0.001595,0,0,1,3,0,3,0,0,2,1,1.5048,1.8421,3,interp0,1,1
918,0.8433,0.0286,446958480,0.001592,0,2,0,2,2,0,0,1,1,2,1.7481,1.8421,1,used,1,1
919,0.8484,0.0581,446958480,0.001588,0,1,2,0,0,3,1,0,1,2,1.6957,1.8421,5,interp2,1,1
920,0.8575,0.0345,446958480,0.001585,0,0,0,2,0,1,3,1,3,0,1.5048,1.8421,6,interp3,1,1
921,0.8414,0.0472,446958480,0.001582,0,0,0,4,3,2,0,0,1,0,1.2799,1.8421,3,interp0,1,1
922,0.8698,0.0287,446958480,0.001579,0,2,0,1,1,3,0,0,1,2,1.6957,1.8421,5,interp2,1,1
923,0.8381,0.0311,446958480,0.001576,0,0,0,0,0,0,1,1,1,7,0.9404,1.8421,9,seed1,1,1
924,0.8579,0.0523,446958480,0.001573,0,3,0,0,1,1,2,1,2,0,1.6957,1.8421,1,used,1,1
925,0.8511,0.0275,446958480,0.001569,0,1,0,3,2,1,0,0,1,2,1.6957,1.8421,3,interp0,1,1
926,0.8627,0.0249,446958480,0.001566,0,0,0,3,0,4,0,0,0,3,1.0889,1.8421,5,interp2,1,1
927,0.8482,0.0385,446958480,0.001563,0,0,0,0,6,2,0,0,2,0,0.9503,1.8421,4,interp1,1,1
928,0.8728,0.0431,446958480,0.001560,0,0,3,0,3,0,1,0,2,1,1.5048,1.8421,2,topk,1,1
929,0.8212,0.0233,446958480,0.001557,0,1,0,0,4,0,5,0,0,0,0.9433,1.8421,6,interp3,1,1
930,0.8572,0.0294,446958480,0.001554,0,0,0,2,0,1,0,3,1,3,1.5048,1.8421,7,orth0,1,1
931,0.8444,0.0210,446958480,0.001551,0,3,0,4,2,1,0,0,0,0,1.2799,1.8421,3,interp0,1,1
932,0.8656,0.0293,446958480,0.001548,0,0,0,0,0,6,0,2,1,1,1.0889,1.8421,5,interp2,1,1
933,0.8255,0.0514,446958480,0.001545,0,0,2,0,1,1,0,0,4,2,1.4708,1.8421,8,seed0,1,1
934,0.8638,0.0687,446958480,0.001541,1,4,0,0,0,2,1,1,0,1,1.6094,1.8421,1,used,1,1
935,0.8608,0.0317,446958480,0.001538,0,0,0,2,2,0,3,0,3,0,1.3662,1.8421,6,interp3,1,1
936,0.8746,0.0324,446958480,0.001535,0,0,0,2,2,0,4,0,2,0,1.3322,1.8421,6,interp3,1,1
937,0.8428,0.0223,446958480,0.001532,0,2,0,1,2,0,0,0,3,2,1.5571,1.8421,8,seed0,1,1
938,0.8544,0.0547,446958480,0.001529,0,0,0,6,1,2,0,0,0,1,1.0889,1.8421,3,interp0,1,1
939,0.8496,0.0598,446958480,0.001526,0,0,0,3,0,2,0,1,2,2,1.5571,1.8421,3,interp0,1,1
940,0.8627,0.0858,446958480,0.001523,0,0,0,2,1,1,2,0,4,0,1.4708,1.8421,8,seed0,1,1
941,0.8783,0.0309,446958480,0.001520,0,0,3,1,5,0,0,0,1,0,1.1683,1.8421,4,interp1,1,1
942,0.8587,0.0234,446958480,0.001517,0,1,0,1,1,0,2,2,1,2,1.8867,1.8421,6,interp3,1,0
943,0.8494,0.0502,446958480,0.001514,0,0,0,1,1,2,2,0,3,1,1.6957,1.8421,8,seed0,1,1
944,0.7864,0.1049,446958480,0.001511,0,0,0,2,1,0,5,2,0,0,1.2206,1.8421,6,interp3,1,1
945,0.7352,0.4206,446958480,0.001508,1,0,1,0,0,1,2,2,0,3,1.6957,1.8421,9,seed1,1,1
946,0.7878,0.2065,446958480,0.001505,0,0,0,1,4,0,0,1,4,0,1.1935,1.8421,4,interp1,1,1
947,0.5332,0.2500,446958480,0.001502,2,0,0,0,0,0,3,4,1,0,1.2799,1.8421,7,orth0,1,1
948,0.4512,0.2368,446958480,0.001499,0,4,0,0,0,1,0,1,0,4,1.1935,1.8421,1,used,1,1
949,0.7188,0.7737,446958480,0.001496,0,0,0,0,0,0,0,3,4,3,1.0889,1.8421,8,seed0,1,1
950,0.8209,0.2007,446958480,0.001493,0,0,2,0,0,1,4,3,0,0,1.2799,1.8421,6,interp3,1,1
951,0.8137,0.3314,446958480,0.001490,0,0,1,1,0,0,2,2,0,4,1.4708,1.8421,9,seed1,1,1
952,0.8360,0.0658,446958480,0.001487,1,0,0,5,0,0,1,1,1,1,1.4979,1.8421,3,interp0,1,1
953,0.7996,0.2138,446958480,0.001484,0,0,1,0,1,0,2,4,2,0,1.4708,1.8421,7,orth0,1,1
954,0.8575,0.1098,446958480,0.001481,0,1,0,0,0,0,0,6,0,3,0.8979,1.8421,7,orth0,1,1
955,0.7812,0.1325,446958480,0.001478,0,0,0,0,1,1,0,0,8,0,0.6390,1.8421,8,seed0,1,1
956,0.7870,0.2081,446958480,0.001475,0,1,2,0,0,0,1,0,5,1,1.3592,1.8421,8,seed0,1,1
957,0.7850,0.1086,446958480,0.001472,0,0,0,1,2,0,1,1,3,2,1.6957,1.8421,8,seed0,1,1
958,0.7931,0.1113,446958480,0.001469,0,0,2,0,5,0,1,2,0,0,1.2206,1.8421,4,interp1,1,1
959,0.7785,0.0929,446958480,0.001466,0,0,0,2,0,2,4,0,2,0,1.3322,1.8421,6,interp3,1,1
960,0.7962,0.2816,446958480,0.001463,0,0,1,0,0,0,0,3,4,2,1.2799,1.8421,8,seed0,1,1
961,0.7600,0.1098,446958480,0.001460,0,0,0,2,1,0,1,0,2,4,1.4708,1.8421,9,seed1,1,1
962,0.7935,0.0774,446958480,0.001457,0,1,0,2,1,0,1,3,2,0,1.6957,1.8421,7,orth0,1,1
963,0.8428,0.0783,446958480,0.001454,0,0,1,0,3,1,3,0,2,0,1.5048,1.8421,4,interp1,1,1
964,0.8315,0.0353,446958480,0.001452,1,0,1,1,0,0,3,1,0,3,1.6434,1.8421,6,interp3,1,1
965,0.8467,0.0841,446958480,0.001449,0,0,0,2,3,0,3,1,0,1,1.5048,1.8421,4,interp1,1,1
966,0.8475,0.0296,446958480,0.001446,0,2,0,4,0,0,1,0,0,3,1.2799,1.8421,3,interp0,1,1
967,0.8528,0.0506,446958480,0.001443,0,2,2,0,0,1,0,2,2,1,1.7481,1.8421,1,used,1,1
968,0.8614,0.1617,446958480,0.001440,0,0,0,0,4,2,1,0,3,0,1.2799,1.8421,4,interp1,1,1
969,0.8479,0.0825,446958480,0.001437,0,2,0,1,0,0,2,0,4,1,1.4708,1.8421,8,seed0,1,1
970,0.8191,0.0522,446958480,0.001434,0,0,0,0,0,0,0,1,7,2,0.8018,1.8421,8,seed0,1,1
971,0.8292,0.0774,446958480,0.001431,0,0,6,2,0,0,0,0,0,2,0.9503,1.8421,2,topk,1,1
972,0.8374,0.0460,446958480,0.001429,0,0,0,4,0,1,0,0,1,4,1.1935,1.8421,3,interp0,1,1
973,0.8295,0.0230,446958480,0.001426,0,1,1,0,0,0,5,0,3,0,1.1683,1.8421,6,interp3,1,1
974,0.8638,0.0642,446958480,0.001423,0,0,0,3,0,3,1,2,0,1,1.5048,1.8421,3,interp0,1,1
975,0.8391,0.0425,446958480,0.001420,0,0,0,0,1,4,2,0,3,0,1.2799,1.8421,5,interp2,1,1
976,0.8386,0.0342,446958480,0.001417,0,2,0,2,0,1,0,0,2,3,1.5571,1.8421,9,seed1,1,1
977,0.8433,0.0287,446958480,0.001414,0,0,0,2,1,0,2,1,3,1,1.6957,1.8421,8,seed0,1,1
978,0.8355,0.0484,446958480,0.001411,0,1,0,2,0,0,1,1,3,2,1.6957,1.8421,8,seed0,1,1
979,0.8485,0.0565,446958480,0.001409,0,1,0,3,0,3,0,0,1,2,1.5048,1.8421,3,interp0,1,1
980,0.8496,0.0887,446958480,0.001406,0,0,0,2,3,1,2,0,1,1,1.6957,1.8421,4,interp1,1,1
981,0.8582,0.0570,446958480,0.001403,0,0,0,0,5,0,2,0,0,3,1.0297,1.8421,4,interp1,1,1
982,0.8646,0.0197,446958480,0.001400,0,0,0,0,2,3,0,0,3,2,1.3662,1.8421,5,interp2,1,1
983,0.8619,0.0516,446958480,0.001397,0,0,1,2,4,1,0,0,0,2,1.4708,1.8421,4,interp1,1,1
984,0.8297,0.0456,446958480,0.001395,0,0,0,1,0,2,0,1,2,4,1.4708,1.8421,9,seed1,1,1
985,0.8683,0.0405,446958480,0.001392,0,2,0,3,0,1,0,2,1,1,1.6957,1.8421,3,interp0,1,1
986,0.8674,0.0424,446958480,0.001389,0,0,0,3,0,0,2,0,3,2,1.3662,1.8421,3,interp0,1,1
987,0.8179,0.1037,446958480,0.001386,0,0,0,5,0,0,2,0,1,2,1.2206,1.8421,3,interp0,1,1
988,0.7962,0.0499,446958480,0.001383,0,1,0,0,0,3,0,0,0,6,0.8979,1.8421,9,seed1,1,1
989,0.7929,0.0512,446958480,0.001381,0,0,0,0,0,0,0,1,2,7,0.8018,1.8421,9,seed1,1,1
990,0.8281,0.0489,446958480,0.001378,0,1,4,0,0,0,1,3,1,0,1.4185,1.8421,2,topk,1,1
991,0.8327,0.0269,446958480,0.001375,0,3,0,3,0,0,1,0,3,0,1.3138,1.8421,1,used,1,1
992,0.8428,0.0481,446958480,0.001372,0,0,0,1,0,2,3,1,1,2,1.6957,1.8421,6,interp3,1,1
993,0.8185,0.0701,446958480,0.001370,0,0,0,2,0,6,2,0,0,0,0.9503,1.8421,5,interp2,1,1
994,0.8778,0.0581,446958480,0.001367,0,0,2,0,0,8,0,0,0,0,0.5004,1.8421,5,interp2,1,1
995,0.8744,0.0215,446958480,0.001364,0,2,5,0,0,2,0,0,1,0,1.2206,1.8421,2,topk,1,1
996,0.8789,0.0490,446958480,0.001362,0,0,1,0,1,2,2,0,2,2,1.7481,1.8421,5,interp2,1,1
997,0.8023,0.0398,446958480,0.001359,0,0,2,0,1,3,2,0,0,2,1.5571,1.8421,5,interp2,1,1
998,0.8569,0.0385,446958480,0.001356,0,0,0,3,4,0,0,3,0,0,1.0889,1.8421,4,interp1,1,1
999,0.8707,0.0329,446958480,0.001353,0,0,0,0,0,5,1,1,2,1,1.3592,1.8421,5,interp2,1,1
