round,test_accuracy,train_loss,uplink_bytes,learning_rate,usage_stab,usage_used,usage_topk,usage_interp0,usage_interp1,usage_interp2,usage_interp3,usage_orth0,usage_seed0,usage_seed1,entropy,tau,top1_slot,top1_label,orth_active,mut_active
0,0.2657,2.2112,446958480,0.010000,0,3,1,0,2,0,2,0,1,1,1.6957,1.8421,1,used,1,1
1,0.3634,1.9344,446958480,0.009980,0,10,0,0,0,0,0,0,0,0,0.0000,1.8421,1,used,1,1
2,0.4117,1.7450,446958480,0.009960,2,1,0,0,0,0,0,2,4,1,1.4708,1.8421,8,seed0,1,1
3,0.4316,1.6960,446958480,0.009940,0,10,0,0,0,0,0,0,0,0,0.0000,1.8421,1,used,1,1
4,0.4547,1.5282,446958480,0.009920,0,0,0,0,2,0,8,0,0,0,0.5004,1.8421,6,interp3,1,1
5,0.4648,1.5527,446958480,0.009900,0,0,5,5,0,0,0,0,0,0,0.6931,1.8421,2,topk,1,1
6,0.4748,1.4128,446958480,0.009881,0,0,0,0,0,0,10,0,0,0,0.0000,1.8421,6,interp3,1,1
7,0.4915,1.3618,446958480,0.009861,0,0,0,0,2,8,0,0,0,0,0.5004,1.8421,5,interp2,1,1
8,0.5115,1.3881,446958480,0.009841,0,0,0,0,0,0,0,0,0,10,0.0000,1.8421,9,seed1,1,1
9,0.5191,1.3632,446958480,0.009821,1,0,2,0,2,1,4,0,0,0,1.4708,1.8421,6,interp3,1,1
10,0.5455,1.2203,446958480,0.009802,2,8,0,0,0,0,0,0,0,0,0.5004,1.8421,1,used,1,1
11,0.5550,1.2246,446958480,0.009782,3,0,0,0,0,0,0,7,0,0,0.6109,1.8421,7,orth0,1,1
12,0.5723,1.0950,446958480,0.009763,0,0,0,10,0,0,0,0,0,0,0.0000,1.8421,3,interp0,1,1
13,0.5855,1.1201,446958480,0.009743,0,0,0,0,8,1,0,0,0,1,0.6390,1.8421,4,interp1,1,1
14,0.5936,1.0372,446958480,0.009724,0,0,0,0,0,10,0,0,0,0,0.0000,1.8421,5,interp2,1,1
15,0.5991,1.0384,446958480,0.009704,0,0,0,0,0,0,10,0,0,0,0.0000,1.8421,6,interp3,1,1
16,0.6093,1.0615,446958480,0.009685,0,0,0,0,0,0,0,0,0,10,0.0000,1.8421,9,seed1,1,1
17,0.6218,1.0132,446958480,0.009665,0,0,0,0,0,0,0,0,6,4,0.6730,1.8421,8,seed0,1,1
18,0.6368,0.8623,446958480,0.009646,1,7,2,0,0,0,0,0,0,0,0.8018,1.8421,1,used,1,1
19,0.6401,0.9635,446958480,0.009627,0,0,0,0,0,0,0,0,10,0,0.0000,1.8421,8,seed0,1,1
20,0.6588,0.7997,446958480,0.009608,0,0,0,0,0,10,0,0,0,0,0.0000,1.8421,5,interp2,1,1
21,0.6613,0.8659,446958480,0.009588,0,0,0,0,0,0,0,0,10,0,0.0000,1.8421,8,seed0,1,1
22,0.6611,0.7759,446958480,0.009569,0,0,0,0,0,0,0,0,0,10,0.0000,1.8421,9,seed1,1,1
23,0.6515,0.8640,446958480,0.009550,0,0,0,0,0,0,10,0,0,0,0.0000,1.8421,6,interp3,1,1
24,0.6706,0.7622,446958480,0.009531,0,10,0,0,0,0,0,0,0,0,0.0000,1.8421,1,used,1,1
25,0.6697,0.7898,446958480,0.009512,0,0,0,0,0,0,0,0,10,0,0.0000,1.8421,8,seed0,1,1
26,0.6789,0.7237,446958480,0.009493,0,0,0,0,0,5,0,0,5,0,0.6931,1.8421,5,interp2,1,1
27,0.6990,0.6583,446958480,0.009474,0,0,0,0,0,0,0,0,0,10,0.0000,1.8421,9,seed1,1,1
28,0.7051,0.6398,446958480,0.009455,2,0,3,4,0,1,0,0,0,0,1.2799,1.8421,3,interp0,1,1
29,0.7113,0.6085,446958480,0.009436,0,0,0,0,0,10,0,0,0,0,0.0000,1.8421,5,interp2,1,1
30,0.7104,0.6396,446958480,0.009417,0,10,0,0,0,0,0,0,0,0,0.0000,1.8421,1,used,1,1
31,0.7216,0.5511,446958480,0.009398,6,4,0,0,0,0,0,0,0,0,0.6730,1.8421,0,stab,1,1
32,0.7165,0.6889,446958480,0.009379,0,0,0,0,10,0,0,0,0,0,0.0000,1.8421,4,interp1,1,1
33,0.7300,0.6150,446958480,0.009361,0,0,0,0,0,0,10,0,0,0,0.0000,1.8421,6,interp3,1,1
34,0.7293,0.5994,446958480,0.009342,0,0,0,0,0,0,0,0,10,0,0.0000,1.8421,8,seed0,1,1
35,0.7284,0.6284,446958480,0.009323,0,0,0,0,10,0,0,0,0,0,0.0000,1.8421,4,interp1,1,1
36,0.7275,0.6012,446958480,0.009305,0,0,0,0,0,0,0,0,1,9,0.3251,1.8421,9,seed1,1,1
37,0.7426,0.5216,446958480,0.009286,0,0,1,2,0,0,7,0,0,0,0.8018,1.8421,6,interp3,1,1
38,0.7390,0.5341,446958480,0.009267,0,2,0,3,3,2,0,0,0,0,1.3662,1.8421,3,interp0,1,1
39,0.7472,0.5228,446958480,0.009249,0,0,6,3,0,0,0,0,1,0,0.8979,1.8421,2,topk,1,1
40,0.7513,0.4715,446958480,0.009230,1,1,7,0,0,1,0,0,0,0,0.9404,1.8421,2,topk,1,1
41,0.7408,0.7207,446958480,0.009212,0,1,0,0,0,0,0,8,0,1,0.6390,1.8421,7,orth0,1,1
42,0.7458,0.4963,446958480,0.009194,0,0,0,2,8,0,0,0,0,0,0.5004,1.8421,4,interp1,1,1
43,0.7401,0.5305,446958480,0.009175,0,0,0,0,0,7,0,0,3,0,0.6109,1.8421,5,interp2,1,1
44,0.7499,0.4875,446958480,0.009157,1,2,7,0,0,0,0,0,0,0,0.8018,1.8421,2,topk,1,1
45,0.7640,0.5265,446958480,0.009138,0,0,0,0,0,0,0,0,7,3,0.6109,1.8421,8,seed0,1,1
46,0.7662,0.4822,446958480,0.009120,1,0,0,4,1,3,0,0,1,0,1.4185,1.8421,3,interp0,1,1
47,0.7715,0.3980,446958480,0.009102,0,0,0,0,0,10,0,0,0,0,0.0000,1.8421,5,interp2,1,1
48,0.7676,0.5553,446958480,0.009084,0,0,0,0,0,0,0,0,0,10,0.0000,1.8421,9,seed1,1,1
49,0.7726,0.3743,446958480,0.009066,0,0,0,0,9,0,1,0,0,0,0.3251,1.8421,4,interp1,1,1
50,0.7734,0.4357,446958480,0.009047,0,0,0,4,0,0,6,0,0,0,0.6730,1.8421,6,interp3,1,1
51,0.7785,0.4117,446958480,0.009029,0,0,0,0,0,0,0,0,1,9,0.3251,1.8421,9,seed1,1,1
52,0.7777,0.4345,446958480,0.009011,0,0,0,9,0,0,1,0,0,0,0.3251,1.8421,3,interp0,1,1
53,0.7684,0.4324,446958480,0.008993,0,0,0,0,0,0,0,0,10,0,0.0000,1.8421,8,seed0,1,1
54,0.7742,0.4801,446958480,0.008975,0,0,0,0,10,0,0,0,0,0,0.0000,1.8421,4,interp1,1,1
55,0.7751,0.4095,446958480,0.008957,0,0,0,0,0,0,10,0,0,0,0.0000,1.8421,6,interp3,1,1
56,0.7834,0.4424,446958480,0.008939,1,1,1,0,0,0,0,0,0,7,0.9404,1.8421,9,seed1,1,1
57,0.7787,0.5055,446958480,0.008922,0,0,0,0,0,1,0,1,0,8,0.6390,1.8421,9,seed1,1,1
58,0.7885,0.4213,446958480,0.008904,0,0,8,0,0,0,0,0,0,2,0.5004,1.8421,2,topk,1,1
59,0.7898,0.3473,446958480,0.008886,0,0,0,6,0,1,1,0,2,0,1.0889,1.8421,3,interp0,1,1
60,0.7851,0.4380,446958480,0.008868,0,2,0,0,0,0,5,0,0,3,1.0297,1.8421,6,interp3,1,1
61,0.7927,0.4110,446958480,0.008850,0,0,0,0,1,9,0,0,0,0,0.3251,1.8421,5,interp2,1,1
62,0.7945,0.3738,446958480,0.008833,0,0,0,9,0,1,0,0,0,0,0.3251,1.8421,3,interp0,1,1
63,0.7936,0.3439,446958480,0.008815,0,0,0,0,0,2,1,0,4,3,1.2799,1.8421,8,seed0,1,1
64,0.7811,0.4172,446958480,0.008797,0,1,0,0,0,1,0,0,8,0,0.6390,1.8421,8,seed0,1,1
65,0.8022,0.3492,446958480,0.008780,0,0,7,3,0,0,0,0,0,0,0.6109,1.8421,2,topk,1,1
66,0.8023,0.3175,446958480,0.008762,0,0,0,0,0,0,0,0,3,7,0.6109,1.8421,9,seed1,1,1
67,0.8032,0.4130,446958480,0.008745,0,0,0,0,0,5,0,1,4,0,0.9433,1.8421,5,interp2,1,1
68,0.8018,0.2895,446958480,0.008727,0,0,8,0,1,0,0,0,1,0,0.6390,1.8421,2,topk,1,1
69,0.8087,0.3161,446958480,0.008710,0,0,0,0,1,7,1,0,0,1,0.9404,1.8421,5,interp2,1,1
70,0.8089,0.3632,446958480,0.008692,0,0,0,4,1,4,0,0,0,1,1.1935,1.8421,3,interp0,1,1
71,0.8074,0.3357,446958480,0.008675,0,4,0,0,1,0,0,0,2,3,1.2799,1.8421,1,used,1,1
72,0.8102,0.3553,446958480,0.008658,0,3,0,1,1,0,0,0,5,0,1.1683,1.8421,8,seed0,1,1
73,0.8096,0.3193,446958480,0.008640,0,0,0,2,2,0,1,0,5,0,1.2206,1.8421,8,seed0,1,1
74,0.8172,0.2805,446958480,0.008623,0,2,1,4,3,0,0,0,0,0,1.2799,1.8421,3,interp0,1,1
75,0.8203,0.2610,446958480,0.008606,0,1,0,1,0,1,5,0,1,1,1.4979,1.8421,6,interp3,1,1
76,0.8180,0.2851,446958480,0.008589,0,0,7,0,0,0,0,0,2,1,0.8018,1.8421,2,topk,1,1
77,0.8108,0.3170,446958480,0.008571,0,0,5,0,0,0,0,1,4,0,0.9433,1.8421,2,topk,1,1
78,0.8090,0.3454,446958480,0.008554,0,0,0,4,1,0,2,1,2,0,1.4708,1.8421,3,interp0,1,1
79,0.8188,0.2791,446958480,0.008537,0,0,1,0,0,1,3,0,2,3,1.5048,1.8421,6,interp3,1,1
80,0.8270,0.2671,446958480,0.008520,0,1,2,0,0,1,0,4,2,0,1.4708,1.8421,7,orth0,1,1
81,0.8165,0.2900,446958480,0.008503,0,4,0,0,0,1,0,3,2,0,1.2799,1.8421,1,used,1,1
82,0.8251,0.2589,446958480,0.008486,0,3,0,6,0,0,0,0,1,0,0.8979,1.8421,3,interp0,1,1
83,0.8226,0.2757,446958480,0.008469,0,1,0,1,0,1,0,0,6,1,1.2275,1.8421,8,seed0,1,1
84,0.8222,0.2452,446958480,0.008452,0,1,3,0,0,0,6,0,0,0,0.8979,1.8421,6,interp3,1,1
85,0.8155,0.3127,446958480,0.008435,0,2,0,2,0,0,2,0,1,3,1.5571,1.8421,9,seed1,1,1
86,0.8159,0.3007,446958480,0.008418,0,0,3,2,1,0,1,0,3,0,1.5048,1.8421,2,topk,1,1
87,0.8294,0.2776,446958480,0.008402,0,1,1,0,3,1,2,2,0,0,1.6957,1.8421,4,interp1,1,1
88,0.8306,0.2693,446958480,0.008385,0,0,0,1,0,0,9,0,0,0,0.3251,1.8421,6,interp3,1,1
89,0.8278,0.2758,446958480,0.008368,0,0,1,0,2,0,1,0,3,3,1.5048,1.8421,8,seed0,1,1
90,0.8336,0.2519,446958480,0.008351,0,0,2,0,0,0,1,0,0,7,0.8018,1.8421,9,seed1,1,1
91,0.8321,0.2654,446958480,0.008334,0,0,0,1,3,1,0,2,3,0,1.5048,1.8421,4,interp1,1,1
92,0.8344,0.2431,446958480,0.008318,1,0,0,0,6,2,1,0,0,0,1.0889,1.8421,4,interp1,1,1
93,0.8349,0.2753,446958480,0.008301,0,0,0,0,2,1,0,3,3,1,1.5048,1.8421,7,orth0,1,1
94,0.8344,0.2070,446958480,0.008285,0,0,0,1,4,0,0,2,1,2,1.4708,1.8421,4,interp1,1,1
95,0.8312,0.3339,446958480,0.008268,0,0,0,4,3,0,2,0,0,1,1.2799,1.8421,3,interp0,1,1
96,0.8265,0.2350,446958480,0.008251,0,0,0,0,3,0,0,0,1,6,0.8979,1.8421,9,seed1,1,1
97,0.8306,0.2358,446958480,0.008235,0,0,1,3,1,0,0,0,0,5,1.1683,1.8421,9,seed1,1,1
98,0.8398,0.2397,446958480,0.008219,0,2,0,3,0,3,0,2,0,0,1.3662,1.8421,3,interp0,1,1
99,0.8367,0.2608,446958480,0.008202,0,0,0,1,0,0,4,0,3,2,1.2799,1.8421,6,interp3,1,1
100,0.8420,0.2150,446958480,0.008186,0,1,0,2,3,3,1,0,0,0,1.5048,1.8421,4,interp1,1,1
101,0.8339,0.2412,446958480,0.008169,0,1,1,0,0,1,0,1,1,5,1.4979,1.8421,9,seed1,1,1
102,0.8367,0.2461,446958480,0.008153,0,0,0,0,0,3,4,0,0,3,1.0889,1.8421,6,interp3,1,1
103,0.8376,0.2520,446958480,0.008137,0,0,0,1,0,2,2,1,3,1,1.6957,1.8421,8,seed0,1,1
104,0.8401,0.2249,446958480,0.008120,0,0,1,0,6,0,1,1,1,0,1.2275,1.8421,4,interp1,1,1
105,0.8426,0.2263,446958480,0.008104,0,0,0,5,1,0,1,1,1,1,1.4979,1.8421,3,interp0,1,1
106,0.8433,0.2042,446958480,0.008088,0,0,0,2,3,1,0,0,4,0,1.2799,1.8421,8,seed0,1,1
107,0.8421,0.2292,446958480,0.008072,0,1,1,0,3,0,1,0,3,1,1.6434,1.8421,4,interp1,1,1
108,0.8329,0.3036,446958480,0.008056,0,0,0,0,3,0,0,0,1,6,0.8979,1.8421,9,seed1,1,1
109,0.8204,0.3867,446958480,0.008039,0,0,0,1,0,0,0,0,0,9,0.3251,1.8421,9,seed1,1,1
110,0.8240,0.3234,446958480,0.008023,0,0,0,0,3,0,0,0,0,7,0.6109,1.8421,9,seed1,1,1
111,0.8307,0.2591,446958480,0.008007,0,0,1,0,4,0,0,0,1,4,1.1935,1.8421,4,interp1,1,1
112,0.8332,0.2394,446958480,0.007991,0,0,0,0,0,3,2,0,3,2,1.3662,1.8421,5,interp2,1,1
113,0.8372,0.2406,446958480,0.007975,0,0,0,1,4,3,1,1,0,0,1.4185,1.8421,4,interp1,1,1
114,0.8378,0.2258,446958480,0.007959,0,0,0,2,0,3,2,1,2,0,1.5571,1.8421,5,interp2,1,1
115,0.8426,0.2074,446958480,0.007944,0,0,1,4,0,1,2,0,0,2,1.4708,1.8421,3,interp0,1,1
116,0.8422,0.2278,446958480,0.007928,0,0,2,0,1,4,2,0,1,0,1.4708,1.8421,5,interp2,1,1
117,0.8411,0.2187,446958480,0.007912,0,1,1,3,3,0,0,2,0,0,1.5048,1.8421,3,interp0,1,1
118,0.8486,0.2094,446958480,0.007896,0,0,0,0,3,2,4,0,0,1,1.2799,1.8421,6,interp3,1,1
119,0.8502,0.2009,446958480,0.007880,0,0,0,1,1,0,1,3,0,4,1.4185,1.8421,9,seed1,1,1
120,0.8513,0.1839,446958480,0.007864,0,0,0,0,1,5,1,1,1,1,1.4979,1.8421,5,interp2,1,1
121,0.8500,0.1974,446958480,0.007849,0,0,0,0,0,0,2,0,7,1,0.8018,1.8421,8,seed0,1,1
122,0.8492,0.1826,446958480,0.007833,0,0,0,4,0,0,2,1,2,1,1.4708,1.8421,3,interp0,1,1
123,0.8553,0.1949,446958480,0.007817,0,0,0,2,1,3,1,1,2,0,1.6957,1.8421,5,interp2,1,1
124,0.8513,0.2373,446958480,0.007802,0,0,0,3,0,4,1,1,0,1,1.4185,1.8421,5,interp2,1,1
125,0.8537,0.1767,446958480,0.007786,0,0,0,0,3,2,1,1,1,2,1.6957,1.8421,4,interp1,1,1
126,0.8493,0.2062,446958480,0.007770,0,0,0,1,1,0,3,1,3,1,1.6434,1.8421,6,interp3,1,1
127,0.8477,0.2582,446958480,0.007755,0,1,0,2,0,0,1,0,5,1,1.3592,1.8421,8,seed0,1,1
128,0.8489,0.1948,446958480,0.007739,0,0,0,0,0,4,1,3,2,0,1.2799,1.8421,5,interp2,1,1
129,0.8543,0.1691,446958480,0.007724,0,0,0,0,3,3,2,0,1,1,1.5048,1.8421,4,interp1,1,1
130,0.8536,0.1758,446958480,0.007709,0,1,1,2,0,3,2,0,1,0,1.6957,1.8421,5,interp2,1,1
131,0.8541,0.1694,446958480,0.007693,0,0,0,0,4,2,1,1,0,2,1.4708,1.8421,4,interp1,1,1
132,0.8599,0.1976,446958480,0.007678,0,1,0,1,0,1,1,3,1,2,1.8344,1.8421,7,orth0,1,1
133,0.8573,0.1761,446958480,0.007662,0,0,0,5,2,0,0,0,2,1,1.2206,1.8421,3,interp0,1,1
134,0.8591,0.1800,446958480,0.007647,0,0,0,2,1,1,1,1,3,1,1.8344,1.8421,8,seed0,1,1
135,0.8587,0.1736,446958480,0.007632,0,1,0,2,0,0,0,1,1,5,1.3592,1.8421,9,seed1,1,1
136,0.8619,0.1607,446958480,0.007616,0,2,1,1,2,0,2,0,0,2,1.7481,1.8421,1,used,1,1
137,0.8618,0.1474,446958480,0.007601,0,0,0,0,2,0,6,0,2,0,0.9503,1.8421,6,interp3,1,1
138,0.8561,0.1541,446958480,0.007586,0,0,3,1,2,1,0,0,2,1,1.6957,1.8421,2,topk,1,1
139,0.8562,0.1880,446958480,0.007571,0,0,0,3,2,0,0,0,4,1,1.2799,1.8421,8,seed0,1,1
140,0.8589,0.1814,446958480,0.007556,0,1,0,3,0,4,0,0,0,2,1.2799,1.8421,5,interp2,1,1
141,0.8633,0.1521,446958480,0.007541,0,0,0,2,0,2,2,0,2,2,1.6094,1.8421,3,interp0,1,1
142,0.8537,0.2035,446958480,0.007526,0,0,1,0,1,2,2,1,3,0,1.6957,1.8421,8,seed0,1,1
143,0.8602,0.1535,446958480,0.007510,0,0,2,0,0,2,3,0,1,2,1.5571,1.8421,6,interp3,1,1
144,0.8653,0.1537,446958480,0.007495,0,1,0,0,2,0,1,2,2,2,1.7481,1.8421,4,interp1,1,1
145,0.8616,0.1372,446958480,0.007480,0,0,0,2,2,2,0,0,1,3,1.5571,1.8421,9,seed1,1,1
146,0.8614,0.1707,446958480,0.007466,0,1,0,3,1,1,2,2,0,0,1.6957,1.8421,3,interp0,1,1
147,0.8601,0.1730,446958480,0.007451,0,0,0,5,2,1,1,0,1,0,1.3592,1.8421,3,interp0,1,1
148,0.8634,0.1513,446958480,0.007436,0,0,3,2,0,2,1,0,2,0,1.5571,1.8421,2,topk,1,1
149,0.8576,0.1795,446958480,0.007421,0,0,1,0,1,0,3,2,3,0,1.5048,1.8421,6,interp3,1,1
150,0.8611,0.1682,446958480,0.007406,0,0,0,1,2,1,3,1,1,1,1.8344,1.8421,6,interp3,1,1
151,0.8591,0.1691,446958480,0.007391,0,0,2,2,4,1,0,0,1,0,1.4708,1.8421,4,interp1,1,1
152,0.8592,0.2349,446958480,0.007376,0,0,0,0,0,2,1,1,2,4,1.4708,1.8421,9,seed1,1,1
153,0.8659,0.2035,446958480,0.007362,0,1,1,4,0,1,1,0,2,0,1.6094,1.8421,3,interp0,1,1
154,0.8633,0.1579,446958480,0.007347,0,1,0,0,3,1,0,0,1,4,1.4185,1.8421,9,seed1,1,1
155,0.8621,0.1646,446958480,0.007332,0,1,1,1,0,2,1,1,2,1,2.0253,1.8421,5,interp2,1,0
156,0.8596,0.1709,446958480,0.007318,0,0,0,3,0,2,1,0,1,3,1.5048,1.8421,3,interp0,1,1
157,0.8601,0.1824,446958480,0.007303,0,0,0,0,3,0,0,1,5,1,1.1683,1.8421,8,seed0,1,1
158,0.8617,0.1662,446958480,0.007288,0,2,1,0,0,1,0,2,4,0,1.4708,1.8421,8,seed0,1,1
159,0.8654,0.1474,446958480,0.007274,0,1,0,2,2,0,2,0,2,1,1.7481,1.8421,3,interp0,1,1
160,0.8665,0.1339,446958480,0.007259,0,2,1,0,0,1,1,0,0,5,1.3592,1.8421,9,seed1,1,1
161,0.8644,0.1900,446958480,0.007245,0,3,2,0,1,0,2,0,0,2,1.5571,1.8421,1,used,1,1
162,0.8692,0.1644,446958480,0.007230,0,0,0,2,0,3,0,0,0,5,1.0297,1.8421,9,seed1,1,1
163,0.8751,0.1398,446958480,0.007216,0,0,0,1,4,0,1,2,0,2,1.4708,1.8421,4,interp1,1,1
164,0.8679,0.1646,446958480,0.007201,0,1,0,1,1,0,0,1,2,4,1.6094,1.8421,9,seed1,1,1
165,0.8713,0.1413,446958480,0.007187,0,0,0,0,1,1,5,0,1,2,1.3592,1.8421,6,interp3,1,1
166,0.8732,0.1334,446958480,0.007172,0,0,3,0,0,1,0,1,5,0,1.1683,1.8421,8,seed0,1,1
167,0.8671,0.1285,446958480,0.007158,0,1,0,0,0,0,0,2,3,4,1.2799,1.8421,9,seed1,1,1
168,0.8653,0.2005,446958480,0.007144,0,0,1,1,0,3,0,0,2,3,1.5048,1.8421,5,interp2,1,1
169,0.8674,0.1422,446958480,0.007130,0,0,0,4,3,0,0,0,2,1,1.2799,1.8421,3,interp0,1,1
170,0.8671,0.1735,446958480,0.007115,0,0,0,1,1,4,0,0,3,1,1.4185,1.8421,5,interp2,1,1
171,0.8716,0.1410,446958480,0.007101,0,0,0,2,1,1,3,0,1,2,1.6957,1.8421,6,interp3,1,1
172,0.8687,0.1739,446958480,0.007087,0,0,0,2,0,3,2,0,1,2,1.5571,1.8421,5,interp2,1,1
173,0.8731,0.1301,446958480,0.007073,0,0,0,3,0,0,3,1,0,3,1.3138,1.8421,3,interp0,1,1
174,0.8752,0.1379,446958480,0.007059,0,0,0,0,2,2,3,1,2,0,1.5571,1.8421,6,interp3,1,1
175,0.8712,0.1186,446958480,0.007044,0,0,0,1,0,2,4,0,3,0,1.2799,1.8421,6,interp3,1,1
176,0.8733,0.1519,446958480,0.007030,0,0,0,0,3,0,2,1,1,3,1.5048,1.8421,4,interp1,1,1
177,0.8711,0.1248,446958480,0.007016,0,0,0,0,0,1,5,0,2,2,1.2206,1.8421,6,interp3,1,1
178,0.8740,0.1312,446958480,0.007002,0,0,0,1,0,2,1,2,1,3,1.6957,1.8421,9,seed1,1,1
179,0.8732,0.1389,446958480,0.006988,0,0,0,2,1,0,1,1,3,2,1.6957,1.8421,8,seed0,1,1
180,0.8737,0.1522,446958480,0.006974,0,0,1,3,1,1,3,0,0,1,1.6434,1.8421,3,interp0,1,1
181,0.8734,0.1326,446958480,0.006960,0,2,0,4,1,0,1,1,1,0,1.6094,1.8421,3,interp0,1,1
182,0.8785,0.1333,446958480,0.006946,0,1,1,1,2,0,2,1,2,0,1.8867,1.8421,4,interp1,1,0
183,0.8792,0.1099,446958480,0.006932,0,0,0,0,4,3,2,0,0,1,1.2799,1.8421,4,interp1,1,1
184,0.8778,0.1261,446958480,0.006919,0,2,0,1,0,3,0,0,3,1,1.5048,1.8421,5,interp2,1,1
185,0.8810,0.1143,446958480,0.006905,0,0,1,2,0,2,2,0,3,0,1.5571,1.8421,8,seed0,1,1
186,0.8812,0.1302,446958480,0.006891,0,0,0,2,1,2,3,0,0,2,1.5571,1.8421,6,interp3,1,1
187,0.8812,0.1172,446958480,0.006877,0,0,2,1,0,2,0,1,1,3,1.6957,1.8421,9,seed1,1,1
188,0.8773,0.1314,446958480,0.006863,0,0,0,1,3,1,0,1,4,0,1.4185,1.8421,8,seed0,1,1
189,0.8776,0.1145,446958480,0.006850,0,1,0,1,1,1,0,2,1,3,1.8344,1.8421,9,seed1,1,1
190,0.8756,0.1354,446958480,0.006836,0,0,1,1,1,3,0,1,0,3,1.6434,1.8421,5,interp2,1,1
191,0.8797,0.1209,446958480,0.006822,0,0,2,0,2,0,2,0,1,3,1.5571,1.8421,9,seed1,1,1
192,0.8776,0.1224,446958480,0.006809,0,0,0,0,0,2,3,0,4,1,1.2799,1.8421,8,seed0,1,1
193,0.8756,0.0959,446958480,0.006795,0,1,1,1,2,0,0,0,2,3,1.6957,1.8421,9,seed1,1,1
194,0.8778,0.1017,446958480,0.006781,0,0,1,4,0,1,3,1,0,0,1.4185,1.8421,3,interp0,1,1
195,0.8782,0.0906,446958480,0.006768,0,0,0,1,1,0,0,1,5,2,1.3592,1.8421,8,seed0,1,1
196,0.8797,0.1019,446958480,0.006754,0,0,0,4,1,0,4,0,1,0,1.1935,1.8421,3,interp0,1,1
197,0.8795,0.1133,446958480,0.006741,0,2,0,1,0,1,2,0,1,3,1.6957,1.8421,9,seed1,1,1
198,0.8793,0.1267,446958480,0.006727,0,0,0,1,2,0,3,1,3,0,1.5048,1.8421,6,interp3,1,1
199,0.8835,0.1007,446958480,0.006714,0,0,0,4,2,1,2,0,1,0,1.4708,1.8421,3,interp0,1,1
200,0.8798,0.0909,446958480,0.006701,0,2,1,0,0,3,3,0,0,1,1.5048,1.8421,5,interp2,1,1
201,0.8827,0.1018,446958480,0.006687,0,0,0,1,2,0,2,0,5,0,1.2206,1.8421,8,seed0,1,1
202,0.8811,0.1154,446958480,0.006674,0,0,1,0,1,3,3,1,1,0,1.6434,1.8421,5,interp2,1,1
203,0.8806,0.1026,446958480,0.006660,0,0,0,2,1,2,1,0,0,4,1.4708,1.8421,9,seed1,1,1
204,0.8779,0.1308,446958480,0.006647,0,1,1,0,0,0,1,1,4,2,1.6094,1.8421,8,seed0,1,1
205,0.8359,0.4162,446958480,0.006634,0,0,0,4,0,0,0,6,0,0,0.6730,1.8421,7,orth0,1,1
206,0.8604,0.1848,446958480,0.006621,0,0,0,0,0,2,5,2,1,0,1.2206,1.8421,6,interp3,1,1
207,0.8608,0.1717,446958480,0.006607,0,0,0,7,1,1,0,0,0,1,0.9404,1.8421,3,interp0,1,1
208,0.8601,0.1791,446958480,0.006594,0,1,2,0,1,0,1,0,4,1,1.6094,1.8421,8,seed0,1,1
209,0.8636,0.1824,446958480,0.006581,0,0,1,0,2,1,3,0,2,1,1.6957,1.8421,6,interp3,1,1
210,0.8661,0.1560,446958480,0.006568,0,0,1,2,2,1,0,1,0,3,1.6957,1.8421,9,seed1,1,1
211,0.8694,0.1444,446958480,0.006555,0,0,1,2,2,1,3,0,0,1,1.6957,1.8421,6,interp3,1,1
212,0.8700,0.1338,446958480,0.006541,0,3,1,1,0,1,0,3,1,0,1.6434,1.8421,1,used,1,1
213,0.8717,0.1298,446958480,0.006528,0,0,0,1,4,2,0,0,1,2,1.4708,1.8421,4,interp1,1,1
214,0.8651,0.1818,446958480,0.006515,0,0,0,1,0,1,6,0,1,1,1.2275,1.8421,6,interp3,1,1
215,0.8730,0.1306,446958480,0.006502,0,2,0,0,3,0,1,2,1,1,1.6957,1.8421,4,interp1,1,1
216,0.8746,0.1216,446958480,0.006489,0,0,2,2,1,1,3,0,1,0,1.6957,1.8421,6,interp3,1,1
217,0.8794,0.1283,446958480,0.006476,0,1,0,0,0,1,1,2,2,3,1.6957,1.8421,9,seed1,1,1
218,0.8781,0.1373,446958480,0.006463,0,0,1,3,0,1,2,1,2,0,1.6957,1.8421,3,interp0,1,1
219,0.8769,0.1297,446958480,0.006450,0,1,0,1,0,1,3,0,1,3,1.6434,1.8421,6,interp3,1,1
220,0.8802,0.1060,446958480,0.006438,0,1,1,0,0,0,0,5,3,0,1.1683,1.8421,7,orth0,1,1
221,0.8781,0.1456,446958480,0.006425,0,3,1,1,0,2,0,0,1,2,1.6957,1.8421,1,used,1,1
222,0.8800,0.1244,446958480,0.006412,0,0,2,3,2,1,0,1,0,1,1.6957,1.8421,3,interp0,1,1
223,0.8805,0.1001,446958480,0.006399,0,0,0,2,2,3,2,0,1,0,1.5571,1.8421,5,interp2,1,1
224,0.8835,0.1221,446958480,0.006386,0,0,0,2,1,2,1,0,1,3,1.6957,1.8421,9,seed1,1,1
225,0.8815,0.1196,446958480,0.006373,0,0,2,0,2,0,3,0,1,2,1.5571,1.8421,6,interp3,1,1
226,0.8808,0.1065,446958480,0.006361,0,0,0,0,3,1,0,0,3,3,1.3138,1.8421,4,interp1,1,1
227,0.8792,0.1417,446958480,0.006348,0,0,0,0,0,1,1,1,1,6,1.2275,1.8421,9,seed1,1,1
